itemid,scheduleid,section,section_schedule_name
6164593,18940,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164593,18941,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164593,18942,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164593,18943,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164613,18940,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164613,18941,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164613,18942,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164613,18943,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164596,18940,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164596,18941,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164596,18942,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164596,18943,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164603,18940,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164603,18941,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164603,18942,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164603,18943,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164617,18940,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164617,18941,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164617,18942,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164617,18943,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164620,18940,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164620,18941,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164620,18942,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164620,18943,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164621,18940,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164621,18941,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164621,18942,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164621,18943,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164639,18940,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164639,18941,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164639,18942,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164639,18943,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8438657,18940,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8438657,18941,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8438657,18942,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8438657,18943,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8438658,18940,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8438658,18941,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8438658,18942,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8438658,18943,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8484981,18940,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8484981,18941,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8484981,18942,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8484981,18943,Breakfast Grab n Go,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8061756,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8061756,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8061756,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8061756,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164614,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164614,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164614,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164614,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6993822,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6993822,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6993822,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6993822,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
7103951,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
7103951,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
7103951,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
7103951,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164638,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164638,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164638,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164638,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164602,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164602,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164602,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164602,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164628,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164628,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164628,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164628,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164623,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164623,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164623,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164623,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164607,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164607,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164607,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164607,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164627,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164627,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164627,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164627,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164626,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164626,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164626,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164626,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164654,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164654,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164654,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164654,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164631,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164631,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164631,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164631,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8345834,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8345834,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8345834,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8345834,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164629,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164629,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164629,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164629,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164601,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164601,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164601,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164601,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164624,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164624,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164624,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164624,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164625,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164625,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164625,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164625,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164645,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164645,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164645,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164645,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164590,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164590,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164590,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164590,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8656410,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8656410,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8656410,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8656410,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164633,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164633,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164633,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164633,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
7551606,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
7551606,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
7551606,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
7551606,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164600,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164600,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164600,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164600,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8656411,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8656411,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8656411,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8656411,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6317300,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6317300,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6317300,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6317300,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8763288,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8763288,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8763288,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8763288,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164622,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164622,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164622,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164622,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8763289,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8763289,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8763289,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8763289,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8763290,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8763290,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8763290,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
8763290,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164632,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164632,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164632,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164632,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6706136,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6706136,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6706136,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6706136,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6317299,18940,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6317299,18941,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6317299,18942,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6317299,18943,Cafe Drinks,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164655,18940,Fruit and Fruit Cup,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164655,18941,Fruit and Fruit Cup,DS23 SCDI Fresh Bytes Pre Dinner M F MO
6164655,18942,Fruit and Fruit Cup,DS23 SCDI Fresh Bytes Pre Dinner M F MO
